transporter_id,vehicle_type,cost_per_km,rating,distance,availability,delivery_time,capacity,cost_per_km_norm,rating_norm,distance_norm,delivery_time_norm,capacity_norm,vehicle_type_num,score
8baa11fa-1a19-45e7-ac0d-2af4c2004fe3,Bike,122,4.823298248446653,24,0,5,126,0.48322147651006714,0.9118947354793959,0.15730337078651685,1.0,0.16926503340757237,0,0.37717292320959234
bce68eca-fdbc-4940-8fea-f4d91f1bab72,Van,133,3.039546675035025,61,1,5,152,0.5570469798657718,0.019662447083963214,0.5730337078651685,1.0,0.22717149220489977,1,0.8149487812565341
3747aa02-e4c1-4694-a961-60b2fd9694cb,Van,86,3.4115441027231244,13,0,4,211,0.24161073825503357,0.20573550856334594,0.033707865168539325,0.75,0.3585746102449889,1,0.418848719414112
4eb91c81-450b-4b31-b4ba-a05a45e16c29,Bike,140,4.116480772318459,64,0,3,199,0.6040268456375839,0.5583447324385793,0.6067415730337079,0.5,0.33184855233853006,0,0.3968022890462597
1218a5d5-3fd6-41bc-b948-ada362e34c43,Van,147,4.433072953788212,39,0,4,217,0.6510067114093959,0.7167040974821075,0.3258426966292135,0.75,0.37193763919821826,1,0.6297290899772301
1419469f-9f3c-42f3-ae06-a923f077c142,Van,123,3.2880083985766144,98,0,3,361,0.4899328859060403,0.14394296656806765,0.9887640449438202,0.5,0.6926503340757239,1,0.616481137771247
92f15887-43f7-43c5-8168-70c9d7f9ccab,Truck,155,4.07069057816104,59,0,1,144,0.7046979865771812,0.5354404837034236,0.550561797752809,0.0,0.20935412026726058,2,0.7534175730285418
6eb46f5c-144d-4e79-bb83-b2e72f679914,Van,115,3.0942907582703514,91,1,1,314,0.436241610738255,0.04704542988786616,0.9101123595505618,0.0,0.5879732739420935,1,0.8247231079112185
13274696-2c4c-4849-9e4a-f7e9beb0bde3,Van,145,3.3052795462158193,66,0,5,193,0.6375838926174496,0.15258199220988952,0.6292134831460674,1.0,0.3184855233853007,1,0.5789017249775127
9569c0c0-2986-440a-8fe8-5a3321f4b271,Van,85,3.1637812023322054,69,1,1,127,0.2348993288590604,0.08180454032180268,0.6629213483146067,0.0,0.1714922048997773,1,0.6715860890744517
d2992f73-77de-48f2-b006-2afba454104b,Van,116,3.759982931088234,50,1,4,211,0.4429530201342282,0.38002456194504286,0.449438202247191,0.75,0.3585746102449889,1,0.8369006815990304
595c010a-e5a2-49f4-b37e-24659396dc3d,Truck,174,4.410610203930034,65,0,3,448,0.8322147651006712,0.7054682331339774,0.6179775280898876,0.5,0.8864142538975501,2,0.9879545298337633
38b30d59-57cc-40b8-883e-b47b2471362d,Bike,196,4.754218538697648,53,0,5,356,0.9798657718120806,0.8773410742914971,0.48314606741573035,1.0,0.6815144766146993,0,0.6311851061612577
f3b40a3e-9c5f-41e2-8911-5b94cbf4f4e0,Truck,177,4.935716495103265,87,0,4,424,0.8523489932885906,0.9681263267878145,0.8651685393258427,0.75,0.8329621380846325,2,1.0639154788898306
1b5cdc28-6e49-43dd-a1e7-55e8d8bb9c99,Van,167,3.3825330337014603,24,0,5,467,0.785234899328859,0.1912241758823662,0.15730337078651685,1.0,0.9287305122494433,1,0.6964687907431101
8cad5912-64fe-42d4-aea6-4fd8b0ee250f,Bike,141,4.0232379724379985,78,0,1,442,0.610738255033557,0.511704696934856,0.7640449438202247,0.0,0.8730512249443207,0,0.48045500766950433
24ddc365-5f17-4f4c-a297-56e3cc853906,Van,165,3.5078024312319016,51,1,1,454,0.7718120805369127,0.25388391106663916,0.4606741573033708,0.0,0.8997772828507795,1,0.957058479094717
2bb4cda5-671c-40c2-9b18-bb01e0291309,Truck,73,3.0962620321689283,78,0,2,200,0.15436241610738255,0.04803146081717178,0.7640449438202247,0.25,0.33407572383073497,2,0.6065149622975909
56794d84-cdbf-4a0d-ab96-c327b7ad73db,Bike,96,4.695651954845059,14,0,2,127,0.3087248322147651,0.8480460772116317,0.0449438202247191,0.25,0.1714922048997773,0,0.26068094263786334
640293a6-a91a-461a-84ee-839b664981fa,Truck,199,4.8634367169826405,73,0,3,395,1.0,0.9319719918464673,0.7078651685393258,0.5,0.7683741648106904,2,1.0492571485930409
4b908349-967b-467e-a213-ae5b32de7c6b,Truck,139,4.052605045217511,44,0,3,117,0.5973154362416108,0.5263941026458907,0.38202247191011235,0.5,0.1492204899777283,2,0.7313343196438433
7079fc26-0e0f-45b4-b0e1-2aaf230937a8,Van,164,4.095149733208484,34,0,5,54,0.7651006711409396,0.5476749496489591,0.2696629213483146,1.0,0.008908685968819599,1,0.5721744395611742
b65e09c0-87ef-4628-9634-7167d50fb80f,Bike,122,3.2628147117173008,40,1,2,128,0.48322147651006714,0.13134108791261653,0.33707865168539325,0.25,0.17371937639198218,0,0.526458272761345
91c4c570-1979-4560-8019-873d88b5797b,Truck,105,4.711316765320583,22,0,3,150,0.3691275167785235,0.855881613228077,0.1348314606741573,0.5,0.22271714922049,2,0.7136906970903562
eb51a025-a2d2-448c-bf2f-5a8bdfadc5d9,Van,52,3.055047587974167,89,1,3,449,0.013422818791946308,0.02741600157555484,0.8876404494382022,0.5,0.888641425389755,1,0.808960434956091
8c3d39ad-fe50-44c3-9867-a569c46d03be,Bike,120,3.446803149648621,75,0,3,118,0.4697986577181208,0.2233720789209594,0.7303370786516854,0.5,0.1514476614699332,0,0.2892787164268293
0d670e40-0445-4257-a4b4-e093dee7ad7c,Bike,82,3.3426407909478772,85,1,3,343,0.21476510067114093,0.17127008161733379,0.8426966292134831,0.5,0.6525612472160356,0,0.6291636997749408
2fad71de-53fb-4795-8926-3daed6f0533d,Truck,85,3.4975380204113957,67,0,4,260,0.2348993288590604,0.24874965420490888,0.6404494382022472,0.75,0.46770601336302897,2,0.706123426838332
c09e58bc-f18f-47ac-965e-63569cb6d986,Bike,185,4.183595259860711,31,0,4,122,0.9060402684563759,0.5919153897525794,0.23595505617977527,0.75,0.1603563474387528,0,0.423464150682709
3f169b47-f40e-4876-81a8-21a21a9c7b3a,Van,194,4.888372925142163,45,1,5,428,0.9664429530201343,0.9444450796921713,0.39325842696629215,1.0,0.8418708240534521,1,1.160977507716179
c46255f5-a07f-42fd-8abe-cdeace319065,Truck,64,4.217653450128889,88,0,4,119,0.09395973154362416,0.6089512917775813,0.8764044943820225,0.75,0.15367483296213807,2,0.6857080426831731
2f2edbab-cc2d-4bc8-a2e3-c7df8126aaaa,Bike,195,3.9901701355582935,69,1,4,270,0.9731543624161074,0.49516416953672954,0.6629213483146067,0.75,0.48997772828507796,0,0.8343508965230126
bca1160a-94ea-4777-93b2-c3e0442c972d,Van,135,3.4415130694288605,73,1,3,160,0.5704697986577181,0.22072598153238362,0.7078651685393258,0.5,0.24498886414253898,1,0.8305106365767275
fc25e7ce-618c-40e5-9fbc-22a4cf1b1795,Van,133,4.882125253774535,79,1,1,331,0.5570469798657718,0.9413199953449042,0.7752808988764045,0.0,0.6258351893095768,1,0.9831548720177345
1f959525-7d7b-4211-9bdd-0e777d11ad13,Truck,136,3.6354004826456534,99,0,2,285,0.5771812080536913,0.3177084385987687,1.0,0.25,0.5233853006681515,2,0.8141286279368685
286f89b8-9cc6-40f4-a2a7-bc198b017779,Van,74,3.9907026693626353,44,0,5,276,0.1610738255033557,0.495430542871435,0.38202247191011235,1.0,0.5033407572383074,1,0.5234534364452269
21c0726d-e4db-4d37-8aa6-2ec9ee1ef94d,Bike,78,4.320665140019273,11,1,1,225,0.18791946308724833,0.6604777247026486,0.011235955056179775,0.0,0.3897550111358575,0,0.5251261222099988
bacfafcb-6f86-4199-ba6a-3795b62fc629,Van,117,3.7667899566427434,39,0,4,310,0.44966442953020136,0.38342943517862327,0.3258426966292135,0.75,0.579064587973274,1,0.5708277099169199
69e67d9b-52e3-4e4a-af26-3da4a8302ea4,Bike,199,4.179451108953857,78,1,3,198,1.0,0.5898424860465961,0.7640449438202247,0.5,0.32962138084632514,0,0.8158051434582769
69a6c602-a251-46a9-b7b7-08d40649852c,Bike,66,4.994910994689763,56,1,5,465,0.10738255033557047,0.9977354072302601,0.5168539325842697,1.0,0.9242761692650334,0,0.7830465757798653
2097537e-7de3-45a5-8c4a-aa9118af9ad0,Bike,59,4.86635580707589,51,0,3,211,0.06040268456375839,0.9334321203042385,0.4606741573033708,0.5,0.3585746102449889,0,0.3078978269659102
0688a1fa-e5f3-4393-a6ba-e5ceec6183ea,Bike,130,4.182378114366043,49,0,2,170,0.5369127516778524,0.591306573745796,0.43820224719101125,0.25,0.267260579064588,0,0.3376965145133512
d9b4f352-5e9a-470e-9e58-8bfde21662d7,Bike,149,3.81088692475089,79,0,3,393,0.6644295302013423,0.40548673247994016,0.7752808988764045,0.5,0.7639198218262806,0,0.4922424466752232
99785208-3294-4827-ac57-5802d3e08e73,Truck,162,3.4764716287857613,97,1,1,110,0.7516778523489933,0.23821224805006835,0.9775280898876404,0.0,0.133630289532294,2,1.0481301671899814
027d37aa-8221-445b-835e-75492e645f01,Truck,128,4.160266732954404,70,0,5,266,0.5234899328859061,0.58024646384565,0.6741573033707865,1.0,0.48106904231625836,2,0.8515389915986543
7171481b-a031-4bb8-a432-2009da41a6e0,Bike,171,4.842115184850435,60,1,2,192,0.8120805369127517,0.9213069644458023,0.5617977528089888,0.25,0.31625835189309576,0,0.7781476245545762
e9c1310a-742b-4352-9b44-41ebbee82bae,Van,55,4.0531745750355945,75,0,3,184,0.03355704697986577,0.5266789813815129,0.7303370786516854,0.5,0.2984409799554566,1,0.4551130128084533
ed3492d7-bfd7-457d-8575-65273d853c56,Van,88,4.028160278888223,56,0,5,470,0.2550335570469799,0.5141668339351714,0.5168539325842697,1.0,0.9354120267260579,1,0.6496512129556593
b773705d-52f5-4f95-b1e3-678d902d0c69,Van,151,4.014405805073742,31,0,4,400,0.6778523489932886,0.5072868480503109,0.23595505617977527,0.75,0.779510022271715,1,0.6775536245281893
f3c64b0a-5c7b-4b3f-9f5d-7ba09e0b9846,Truck,154,3.915137363248988,43,0,2,280,0.697986577181208,0.4576327872859254,0.3707865168539326,0.25,0.512249443207127,2,0.8001701027150094
ec7e688b-5194-41d3-a0dc-3ba6270a18ad,Bike,159,4.18877831864946,18,0,4,201,0.7315436241610739,0.59450795503628,0.0898876404494382,0.75,0.3363028953229399,0,0.40081144240524225
8361c255-a62b-466e-ae99-13785edd3543,Van,97,4.582843544611425,23,0,2,209,0.31543624161073824,0.7916193261363692,0.14606741573033707,0.25,0.35412026726057905,1,0.5005327543482895
9740b363-35d1-4e72-9ca6-fe884e655d49,Bike,69,3.1644872035982914,49,1,2,203,0.12751677852348994,0.08215768205669416,0.43820224719101125,0.25,0.34075723830734966,0,0.47367451931994764
25b2333e-bde3-4a45-bf5b-dd352a60f2b0,Truck,180,4.347699613038413,32,1,4,60,0.87248322147651,0.6740003643386705,0.24719101123595505,0.75,0.022271714922048998,2,1.1008943041279333
fb10912e-1bcf-4588-99ff-1e2143780e1b,Van,111,3.3422205016744204,21,0,4,186,0.40939597315436244,0.17105985298133194,0.12359550561797752,0.75,0.3028953229398664,1,0.45344658638556146
d08c9a2c-4b40-4361-a02b-9c7c91b08bdc,Truck,121,3.082572589561363,93,1,1,441,0.47651006711409394,0.0411840035329465,0.9325842696629213,0.0,0.8708240534521158,2,1.092728354965181
8597afa9-338a-438f-9687-b677288f6b6d,Bike,80,4.411922994931752,56,1,2,89,0.20134228187919462,0.7061248910100557,0.5168539325842697,0.25,0.08685968819599109,0,0.5428116350189321
5e715a5e-2e8a-4cd3-b918-8c95b0f401fd,Van,70,3.3476313261707062,74,0,5,281,0.1342281879194631,0.1737663466401959,0.7191011235955056,1.0,0.5144766146993318,1,0.5044274342753121
c9cce121-2aa2-463f-a3d8-7c9ec3f8ead7,Truck,146,4.437863302269787,91,0,4,206,0.6442953020134228,0.719100229124897,0.9101123595505618,0.75,0.34743875278396436,2,0.8819378463839394
cba5732a-fcac-4746-bc44-72e5702d6e91,Truck,188,4.1494971786523145,54,0,1,317,0.9261744966442953,0.5748595342848403,0.4943820224719101,0.0,0.5946547884187082,2,0.8861417142347325
14b930f2-c141-4cfd-84f6-38755c1c4da5,Bike,69,3.064644685744728,19,0,1,178,0.12751677852348994,0.03221646854271484,0.10112359550561797,0.0,0.28507795100222716,0,0.10383961466328695
a648d5f0-dd2d-4e9e-a09a-205519b10e13,Bike,54,3.3579951023877492,76,1,5,388,0.026845637583892617,0.17895030605942416,0.7415730337078652,1.0,0.7527839643652561,0,0.6282680515487244
b92ff335-980c-4b60-a8ff-3820e4205021,Truck,157,3.0493705016390833,44,0,1,487,0.7181208053691275,0.024576323782036526,0.38202247191011235,0.0,0.9732739420935412,2,0.8160736855193069
1ab6eb16-6818-4613-b83e-4660780226c8,Truck,86,3.448480406096739,66,1,3,300,0.24161073825503357,0.22421104236252648,0.6292134831460674,0.5,0.5567928730512249,2,1.003314263842989
4a3a465e-ede8-4903-94d6-14780b4e5ad4,Van,63,4.6926700002964825,72,1,4,120,0.087248322147651,0.8465545039620683,0.6966292134831461,0.75,0.155902004454343,1,0.8021385783704061
92ccb648-b1a9-40b4-8322-e5fb54c451b0,Truck,144,4.1594357265507815,26,1,5,233,0.6308724832214765,0.5798307945583865,0.1797752808988764,1.0,0.40757238307349664,2,1.114184744693714
70b96e9b-cf68-43cb-9aff-883c2038c71e,Truck,191,4.725793072761391,54,1,5,487,0.9463087248322147,0.8631226601922146,0.4943820224719101,1.0,0.9732739420935412,2,1.3801385709027851
7681eca2-cc9a-43fb-8bdc-018bd06b49ac,Truck,78,3.285618471406895,41,0,2,460,0.18791946308724833,0.1427475253308897,0.34831460674157305,0.25,0.9131403118040089,2,0.7033515176064046
536df6da-d736-4dc5-98a7-69dd269af427,Bike,184,4.7165385887056654,50,0,1,461,0.8993288590604027,0.8584935685574606,0.449438202247191,0.0,0.9153674832962138,0,0.5816235669326817
37ae0978-7bc9-4438-8173-9636614db731,Van,167,4.167324686612653,74,1,1,259,0.785234899328859,0.5837768512817457,0.7191011235955056,0.0,0.46547884187082406,1,0.948881133258192
16f8103c-2b0d-49bf-9164-aebc0bdac7ea,Van,118,3.6954623062703584,68,0,4,368,0.4563758389261745,0.3477513544042349,0.651685393258427,0.75,0.7082405345211581,1,0.6255733091222532
3499addb-8425-46f5-89a6-9e0475369343,Bike,134,4.836931325222615,19,0,3,240,0.5637583892617449,0.9187139985825098,0.10112359550561797,0.5,0.42316258351893093,0,0.40849157335716063
ef881b26-68bd-4bff-a971-ada202e95c6e,Truck,188,4.6010414978828225,15,0,3,262,0.9261744966442953,0.8007219398262326,0.056179775280898875,0.5,0.47216035634743875,2,0.8867019639325864
df56b8ce-9d02-4c55-966a-69d18d97dbe7,Van,82,3.9053002856990613,33,1,4,438,0.21476510067114093,0.4527122824665758,0.25842696629213485,0.75,0.8641425389755011,1,0.8727693219620851
4617dd33-a9a7-429b-bb06-a17c18f6d386,Truck,64,3.103525245697337,16,0,2,143,0.09395973154362416,0.05166451921171165,0.06741573033707865,0.25,0.2071269487750557,2,0.49690657355638185
867f7b48-2a5c-474a-8789-49006401d608,Bike,57,3.5368347052054365,59,1,3,356,0.04697986577181208,0.26840585046158905,0.550561797752809,0.5,0.6815144766146993,0,0.5783649191104121
08582116-8fb5-4cc6-addd-2a97e8271db0,Bike,118,4.594794211365675,93,1,2,439,0.4563758389261745,0.7975970479811223,0.9325842696629213,0.25,0.8663697104677061,0,0.8177658859885452
1367f812-054f-4fef-9886-24330625c75f,Bike,86,3.307841277275466,24,0,3,270,0.24161073825503357,0.15386336972886241,0.15730337078651685,0.5,0.48997772828507796,0,0.23220807275875505
15e591fe-65e9-42c8-8c29-c91205a7b380,Van,98,4.287626037095342,17,1,1,310,0.3221476510067114,0.6439515700251958,0.07865168539325842,0.0,0.579064587973274,1,0.8008077343894379
ef2fd98d-cbda-4211-a7c2-7778219537ca,Truck,199,4.29455749242525,91,1,2,68,1.0,0.647418683015087,0.9101123595505618,0.25,0.0400890868596882,2,1.163641855779257
014b7b78-6b54-4f22-ac75-67290c1db6a6,Bike,69,3.6506524020606648,84,0,5,128,0.12751677852348994,0.32533744656429553,0.8314606741573034,1.0,0.17371937639198218,0,0.26856975430964364
e3980a78-5fdc-431a-ac45-4e05607131c9,Van,90,3.3076264151294303,26,0,1,329,0.2684563758389262,0.1537558957133636,0.1797752808988764,0.0,0.621380846325167,1,0.4324311756716571
9115dbaf-fd7c-45c4-aebe-eb3ba867e78d,Van,70,4.052789045004836,55,1,4,481,0.1342281879194631,0.526486139313864,0.5056179775280899,0.75,0.9599109131403119,1,0.9075739482578167
7131cee9-2438-4dd9-af0e-f4ba17b92a4b,Bike,61,4.265935606276287,34,1,5,138,0.0738255033557047,0.6331020195527866,0.2696629213483146,1.0,0.19599109131403117,0,0.5495861891694819
5d413843-f5e4-4b7b-94ea-bf5d15b60748,Bike,111,4.668098004372492,36,0,1,182,0.40939597315436244,0.8342635950258127,0.29213483146067415,0.0,0.29398663697104677,0,0.31549934308273925
9959948f-7ba0-4b66-8019-78b94a0fe247,Van,144,3.929630855939128,11,0,5,182,0.6308724832214765,0.4648824303093836,0.011235955056179775,1.0,0.29398663697104677,1,0.557371408251604
cfcd0e44-6f62-4f8a-8371-a4501acdf088,Truck,59,3.2678835511719275,16,1,1,288,0.06040268456375839,0.1338765207013096,0.06741573033707865,0.0,0.5300668151447662,2,0.8479370853087972
39602427-7af6-4927-bf81-fcaa55a1aeb7,Van,118,3.145020668077869,52,1,4,240,0.4563758389261745,0.07242052370268764,0.47191011235955055,0.75,0.42316258351893093,1,0.809280566226688
31d31171-0771-463f-92c1-4ccc107a08bf,Van,119,3.0184045848945074,33,1,5,407,0.46308724832214765,0.009087176542529274,0.25842696629213485,1.0,0.7951002227171492,1,0.8719976297345599
b7a1c7c3-19bd-4115-9f32-d0d82576ca4f,Van,175,4.813824591212463,90,1,4,340,0.8389261744966443,0.9071560134513232,0.898876404494382,0.75,0.6458797327394209,1,1.1173685326391818
e62efe62-938e-427a-a02c-388da2e66ba4,Van,186,4.449345469804282,97,1,5,172,0.912751677852349,0.7248436077252297,0.9775280898876404,1.0,0.2717149220489978,1,1.0590102540204354
0ae05785-bca0-4294-9c06-ff9a8d238ace,Truck,55,4.7331887329476245,27,0,1,420,0.03355704697986577,0.8668219683865376,0.19101123595505617,0.0,0.8240534521158129,2,0.7223243710216154
5cdabecf-8cd1-4d3e-bc81-306dfcdfb25a,Bike,147,4.682617740308317,33,0,5,430,0.6510067114093959,0.8415263649171046,0.25842696629213485,1.0,0.8463251670378619,0,0.5540883626267006
8ccf04a7-121d-495b-b07e-dff557a0e54f,Van,151,3.4326168575636813,75,0,1,312,0.6778523489932886,0.21627609759740377,0.7303370786516854,0.0,0.5835189309576837,1,0.591641995944638
ade8f9fa-42c1-4eeb-9645-52cc25945fb2,Truck,166,4.54580244609873,81,0,3,239,0.7785234899328859,0.7730913738232271,0.797752808988764,0.5,0.4209354120267261,2,0.9095569418609272
1f6fb51c-d106-48f8-9a33-435b00db618e,Bike,66,4.50431633263898,48,0,2,170,0.10738255033557047,0.7523400256531289,0.42696629213483145,0.25,0.267260579064588,0,0.2533453864582627
317b06f8-364c-4802-ace6-a07ea82a714e,Truck,170,4.1077911223871215,84,0,5,127,0.8053691275167785,0.5539981707541157,0.8314606741573034,1.0,0.1714922048997773,2,0.8718865158879979
abe5e430-5ea1-4dd9-b162-bc58805481da,Van,117,3.04153010733555,42,0,5,163,0.44966442953020136,0.020654559644228722,0.3595505617977528,1.0,0.2516703786191537,1,0.4718034232327907
e7e05e80-05ac-407d-b748-3eb01f6a9bfa,Van,189,4.443136424732541,30,0,1,494,0.9328859060402684,0.7217378442457816,0.2247191011235955,0.0,0.9888641425389755,1,0.761726891767089
b6f37d9b-685b-4933-b324-db082c839b60,Van,95,4.286467393391414,52,1,5,344,0.30201342281879195,0.6433720166059861,0.47191011235955055,1.0,0.6547884187082406,1,0.9201578531731991
b1120eca-ba20-45d9-9d3e-333388f74214,Bike,198,4.8331604294254,91,1,3,138,0.9932885906040269,0.9168277970303422,0.9101123595505618,0.5,0.19599109131403117,0,0.8510557714234205
fbe7d386-1315-4f6b-93b4-4068702a4c24,Van,150,4.758757194113407,17,0,2,86,0.6711409395973155,0.8796113090978473,0.07865168539325842,0.25,0.0801781737193764,1,0.5411277345472071
72aa3bdf-9b9b-41c8-8b01-263f43a10123,Van,183,3.7014273299147096,46,0,4,103,0.8926174496644296,0.350735058399715,0.4044943820224719,0.75,0.11804008908685969,1,0.5923220771956837
3cc29a41-8b63-45a1-be24-d70cf113fed4,Truck,76,3.7125255819528546,15,1,5,105,0.174496644295302,0.35628640252228494,0.056179775280898875,1.0,0.12249443207126949,2,0.897183985394512
3c0de944-8e8f-43ed-a2c9-ce61f36c85f3,Bike,188,4.371945676944966,69,1,3,54,0.9261744966442953,0.6861282421252334,0.6629213483146067,0.5,0.008908685968819599,0,0.7375367325050834
c2abc3a0-a601-4f04-a073-7658395c72c4,Bike,169,4.652672242438506,30,0,1,459,0.7986577181208053,0.8265476310565252,0.2247191011235955,0.0,0.910913140311804,0,0.5283011123634005
64b29c93-70a2-409d-960a-4b1a4538fe89,Truck,58,4.735354063463197,80,0,3,313,0.053691275167785234,0.8679050664086164,0.7865168539325843,0.5,0.5857461024498887,2,0.774409484636475
c336ea83-9219-44c4-87e8-3f2731fb776c,Bike,173,3.270938135478046,31,0,1,399,0.825503355704698,0.13540442334547212,0.23595505617977527,0.0,0.77728285077951,0,0.40573857820187487
5afa631b-a3d0-4743-a779-448bcec3bc83,Truck,114,3.754816131681979,56,0,2,315,0.42953020134228187,0.37744012960219936,0.5168539325842697,0.25,0.5902004454342984,2,0.751224052121187
e0c80665-63fa-4183-9ba2-cb557d027e34,Van,121,3.5019998235581524,43,1,3,250,0.47651006711409394,0.250981447517016,0.3707865168539326,0.5,0.44543429844098,1,0.8179402452796651
e72480c6-a093-465f-9dd6-4478cb2f50d8,Truck,140,3.7810237716029254,26,0,1,202,0.6040268456375839,0.3905491874377511,0.1797752808988764,0.0,0.33853006681514475,2,0.6952726309779752
d299b764-e1e8-4fe5-852d-614a04ffe8b1,Truck,86,4.690542661862703,39,1,1,418,0.24161073825503357,0.8454904095740072,0.3258426966292135,0.0,0.8195991091314031,2,1.0837303374890617
5e3f9f51-2fd3-4f47-8466-106281172555,Van,172,4.226193680738099,54,1,3,492,0.8187919463087249,0.6132231139379432,0.4943820224719101,0.5,0.9844097995545658,1,1.0780016158259769
dc68d1a5-7c6a-4d48-853e-91bbe7f46c30,Truck,173,4.638902836677889,92,1,2,456,0.825503355704698,0.8196601762142889,0.9213483146067416,0.25,0.9042316258351893,2,1.31980602198603
13386289-b3ad-4909-8ba4-30443101d9d2,Truck,130,4.583492203273115,65,1,3,164,0.5369127516778524,0.7919437851085346,0.6179775280898876,0.5,0.25389755011135856,2,1.1005970185170038
963b23fa-593a-433a-b14f-f9209e3b1b44,Van,128,4.4529725914028315,21,0,2,97,0.5234899328859061,0.7266578934432643,0.12359550561797752,0.25,0.10467706013363029,1,0.49066612982649005
51cf0297-0258-4702-94aa-01ac032a7397,Van,144,4.631249125477196,52,1,1,200,0.6308724832214765,0.8158317909385016,0.47191011235955055,0.0,0.33407572383073497,1,0.8940990454482464
5b8007c8-8497-4f8a-8a69-e1c8e110dd0e,Bike,159,4.093177132815455,11,1,2,325,0.7315436241610739,0.5466882552073135,0.011235955056179775,0.25,0.6124721603563474,0,0.7060071718982529
b7f88b07-2ccf-4d7c-91b2-b0320bb76cfc,Van,157,4.197048366646869,88,1,3,437,0.7181208053691275,0.598644631891878,0.8764044943820225,0.5,0.8619153674832962,1,1.0643504190609252
ad5a76a9-e578-4102-9d4f-7e6b22f044df,Van,161,4.523094759877142,84,0,2,453,0.7449664429530202,0.7617329923402598,0.8314606741573034,0.25,0.8975501113585747,1,0.7806576492767393
87946473-94e9-4dd5-b512-ecf0761bed8e,Truck,174,4.651503486053986,45,0,2,260,0.8322147651006712,0.8259630192758937,0.39325842696629215,0.25,0.46770601336302897,2,0.8823151895357868
a0e3464d-e7ba-4be3-bb7c-60fe8a02ca31,Truck,150,4.639767402501392,82,1,2,241,0.6711409395973155,0.8200926319186994,0.8089887640449438,0.25,0.42538975501113585,2,1.1742759570938555
fd2aee76-16ae-4063-8368-ae275d53a8e4,Van,179,3.373140884318537,57,1,3,294,0.8657718120805369,0.18652622407013605,0.5280898876404494,0.5,0.5434298440979956,1,0.9409168442142987
3953bf2a-4022-4010-b5ff-0cfff0f9babf,Bike,103,4.432897232383263,31,1,5,144,0.35570469798657717,0.7166162016598447,0.23595505617977527,1.0,0.20935412026726058,0,0.6318849344170506
152cbb80-1df0-4e64-8e50-9b3329e3ef06,Truck,152,3.2716114070481304,47,0,5,215,0.6845637583892618,0.13574119369098564,0.4157303370786517,1.0,0.3674832962138085,2,0.7765718116015903
64704cf3-0c00-4678-94ca-7147796cf8f2,Van,66,4.155073430985389,63,0,5,496,0.10738255033557047,0.5776487749246082,0.5955056179775281,1.0,0.9933184855233853,1,0.6417072127250137
90d17678-3534-4845-b004-7a1fc6bfce1a,Bike,188,3.3770175712765047,36,1,4,394,0.9261744966442953,0.1884653423461664,0.29213483146067415,0.75,0.7661469933184856,0,0.7947563073227634
37fd71cf-7a4f-4c1c-afc8-f637289b4c32,Van,62,4.834039945972787,80,1,4,318,0.08053691275167785,0.9172677310847556,0.7865168539325843,0.75,0.5968819599109132,1,0.9082524652260738
c366a143-f575-4b8d-a18f-771a0ec5d0e2,Bike,109,3.494980208367858,74,1,1,168,0.3959731543624161,0.24747023697724746,0.7191011235955056,0.0,0.26280623608017817,0,0.5605851837127773
a34fde41-fd54-417f-bd34-57e630aae11a,Van,164,3.5987604015322905,93,0,3,229,0.7651006711409396,0.29938107513287754,0.9325842696629213,0.5,0.3986636971046771,1,0.6441734954423941
90506652-07ca-43e9-8970-c5adcc7844e0,Bike,104,4.609251313585521,38,1,5,367,0.3624161073825503,0.8048284884964116,0.3146067415730337,1.0,0.7060133630289532,0,0.7539916468831933
40076669-d37c-4c66-a10c-4815b04751bf,Van,136,4.857243089919963,35,1,1,214,0.5771812080536913,0.9288739404530035,0.2808988764044944,0.0,0.36525612472160357,1,0.8847675056661435
5e599716-60ec-44a9-b450-1b64d9dca8f4,Truck,193,3.963872337443516,15,0,5,490,0.959731543624161,0.48201001458519005,0.056179775280898875,1.0,0.9799554565701559,2,0.98384345693594
94b2f827-e504-443f-ac0e-2a9170dfc846,Bike,191,4.816264937973664,99,1,1,211,0.9463087248322147,0.9083766745611326,1.0,0.0,0.3585746102449889,0,0.8445486044412213
2eace132-4ddb-420f-97ba-45422e4605bb,Van,156,3.8652899322852723,54,1,5,81,0.7114093959731543,0.432699109265771,0.4943820224719101,1.0,0.06904231625835189,1,0.8760038808820156
9380d29d-c639-4b39-ae59-e65839dc8c0d,Van,172,3.22429028891229,99,1,2,157,0.8187919463087249,0.11207117699520878,1.0,0.25,0.2383073496659243,1,0.8866701330596474
c3156eb9-889d-4f28-99a1-bf582d9265bb,Truck,103,4.566987363163101,39,1,2,198,0.35570469798657717,0.7836880663860032,0.3258426966292135,0.25,0.32962138084632514,2,1.0224879302867311
358b0a1c-e6fe-42ca-bddd-258af7c91756,Bike,170,3.032589363426636,44,1,5,386,0.8053691275167785,0.01618240078717976,0.38202247191011235,1.0,0.7483296213808464,0,0.7616378134644521
1200be2c-35e5-43aa-8d56-728c0bda9974,Bike,125,3.818185850608386,57,0,5,460,0.5033557046979866,0.40913765417651177,0.5280898876404494,1.0,0.9131403118040089,0,0.49264662542582016
9c19a1f8-e552-4fe2-b56c-ccfe15cad37a,Bike,127,3.168796520860184,86,1,3,87,0.5167785234899329,0.08431320195044617,0.8539325842696629,0.5,0.08240534521158129,0,0.5787159386343327
